id,j,branch,wavenumber,intensity,pressure,temperature,model,npoints,rms,amplitude,amplitude_std,center,center_std,sigma,sigma_std,gamma,gamma_std,fwhm,fwhm_std,height,height_std
34,5,P37,5547.86513,0.92048,78.0,293.0,Voigt,113,0.0076405079213488,0.0530885212924325,0.0001208689396108,5547.864250309006,3.9503902511062735e-05,0.0043782393585647,0.0001120517842215,0.017302299618412,6.013372147467344e-05,0.0376220501277373,0.0001114358060119,0.9234215874592012,0.00191649950276
35,6,P37,5521.17071,0.7504,78.0,293.0,Voigt,99,0.020828683414598,0.0372777646293751,0.0003088396019974,5521.170170169084,0.0001258174216457,0.0051914707708033,0.00027274296042,0.0144907709942648,0.0001937936703517,0.0336972782871019,0.0003408602837331,0.7397384336073295,0.005404128887484
36,7,P37,5493.34915,0.53571,78.0,293.0,Voigt,79,0.0053266834688019,0.0223653932466808,7.228119064890296e-05,5493.34861726159,4.0180314951395874e-05,0.003682893569219,9.941624070782772e-05,0.0122010613780866,6.177091544672447e-05,0.0273348564439374,0.0001117420339561,0.5406502776017125,0.0015637880118919
1,0,R37,5683.56703,0.88984,200.0,293.0,Voigt,303,0.0111122323138745,0.1269004201066295,0.0002738930912237,5683.566410973322,9.504962162876043e-05,0.0073518642068524,0.0003775353392356,0.0449886967128307,0.0001422452578328,0.0934151570465488,0.0002744472330273,0.8755885943408371,0.0017767543841201
3,1,R37,5701.98165,1.25131,200.0,293.0,Voigt,342,0.0148694822648507,0.2046820668848774,0.0003913394074107,5701.981336263815,9.559559127986042e-05,0.0064409638406126,0.0004851565730822,0.0516697016786393,0.0001429065008486,0.1056746193200404,0.0002796550737424,1.2421939025376745,0.0022506728406117
4,2,R37,5719.16555,1.37308,200.0,293.0,Voigt,345,0.0106866680373923,0.2374426410932548,0.0002893440594611,5719.166399482017,6.356187046832747e-05,0.0062123196377441,0.0003513061947787,0.0542419451349176,9.540355299152214e-05,0.1105608102608212,0.0001872995627794,1.3757915804051568,0.0015867743903487
5,3,R37,5735.10744,1.38756,200.0,293.0,Voigt,332,0.011658387212131,0.2319130846215986,0.0003114477728415,5735.106146584688,6.784669045881991e-05,0.0065911584227915,0.0003563132475451,0.0525000982089322,0.0001020681568244,0.1074061098237132,0.0001996795236262,1.3849078278856728,0.0017533585954785
6,4,R37,5749.79036,1.32837,200.0,293.0,Voigt,298,0.0122880124379978,0.196065334513619,0.0003068047004181,5749.790286004956,6.964754421925845e-05,0.0055477799349998,0.0003371456235464,0.0463091275303305,0.0001044130713904,0.0945547135719356,0.0002046489474648,1.3291092791738133,0.0019623464803774
7,5,R37,5763.2096,1.21072,200.0,293.0,Voigt,243,0.0089384842274814,0.1476573260269627,0.000204587974186,5763.208402640957,5.1258043290665536e-05,0.0046936513642776,0.0002723094160231,0.038456755028624,7.70752361019986e-05,0.0785812540995347,0.0001509576659476,1.2047252735512342,0.0015755864066797
9,7,R37,5786.20246,0.75365,200.0,293.0,Voigt,784,0.0216295047435085,0.4303772993111366,0.0006642107892619,5786.11317450041,0.0001171619721136,0.0162446573982322,0.0003671550755746,0.0737973626104203,0.000170274796776,0.1575282087518499,0.0003205273187497,1.7770655622523828,0.002606053786228
10,8,R37,5795.75535,0.488,200.0,293.0,Voigt,98,0.0224367963144182,0.0130956723832918,0.0002178888753898,5795.75869027358,0.000128218853936,0.0051300966687983,0.0001735375890198,0.0049276695086159,0.0001972432529903,0.0181904580752523,0.0002760612284854,0.5440150876571622,0.007292140567228
11,9,R37,5804.00313,0.26593,200.0,293.0,Voigt,176,0.0115350714522464,0.0166363733654147,0.0001881725823123,5804.00351389574,0.0002332776340911,0.0077235513779261,0.0004294248630188,0.0185123123288663,0.0003489285416988,0.0448473545405922,0.0005964515279096,0.2512378715532126,0.0025345079384812
12,0,R35,5687.65184,1.59502,200.0,293.0,Voigt,376,0.0172996899922411,0.3028481942167516,0.0004898170723504,5687.649932989288,9.207732640776062e-05,0.0084183734506793,0.0004343489597223,0.0588689338839567,0.0001385910942511,0.1212138256203732,0.0002694887101453,1.605911882288216,0.0024403214742964
13,1,R35,5706.09189,1.79119,200.0,293.0,Voigt,473,0.0179508133099175,0.4401724015662041,0.0005764053141016,5706.0907545634045,9.532559456128172e-05,0.0231001334471459,0.000223765753361,0.0703968726130034,0.0001463741014116,0.16043042548574,0.00026133419295,1.8229423200771813,0.0021250346789237
14,2,R35,5723.29651,1.8198,200.0,293.0,Voigt,526,0.0231033893610128,0.4972627284518956,0.0007803672439122,5723.298142708072,0.0001265331214413,0.0285348530691795,0.0002707575215585,0.0762648016176983,0.0001952281098606,0.1792883028969972,0.0003407111847119,1.8609904630670244,0.0025665589133117
15,3,R35,5739.25817,1.82386,200.0,293.0,Voigt,506,0.0222060577290705,0.4799110575524093,0.000735702991669,5739.258370037457,0.000119025417863,0.028638287468987,0.0002469556369468,0.0727354681228193,0.0001839958746097,0.1733273969668409,0.0003180680643034,1.865710600371204,0.0024999398481609
16,4,R35,5753.95992,1.81519,200.0,293.0,Voigt,437,0.0206348557625436,0.4138538666104318,0.0006382043520193,5753.960102811808,0.0001038830331417,0.0237096986054921,0.0002238578208501,0.0638718724677823,0.0001603713203895,0.1498500473561542,0.0002802835566827,1.8519272777711773,0.0025096571932408
17,5,R35,5767.39329,1.7783,200.0,293.0,Voigt,351,0.0178458168714427,0.3226796506682356,0.0004936103289417,5767.392703399073,8.249493678446268e-05,0.0171668587342139,0.0001930568819338,0.0521095113793855,0.0001266626311735,0.1188563265853089,0.0002259954426716,1.8042842278165387,0.0024564997911452
18,6,R35,5779.5451,1.687,200.0,293.0,Voigt,264,0.013733616944741,0.2294009812958606,0.000330107163357,5779.544300973703,5.842584225265311e-05,0.0102941558529761,0.0001661252152644,0.0405327089313154,8.900106327564835e-05,0.0881819640441398,0.000164856463483,1.7026849725774331,0.0022296048450527
19,7,R35,5790.40686,1.46641,200.0,293.0,Voigt,200,0.0108243327376363,0.1487985229773318,0.0002250149872936,5790.406293685667,4.607429083487168e-05,0.0053666774095937,0.0001823902017722,0.0312509355852527,6.950609298509672e-05,0.065128632421013,0.0001336545867189,1.4743750063145813,0.002080179749339
20,8,R35,5799.96634,1.1134,200.0,293.0,Voigt,156,0.0097327218319697,0.0857838971990418,0.0001768414255925,5799.966024119252,4.813601615308916e-05,0.003833378780748,0.0002016173826786,0.0239801400768271,7.236870570538995e-05,0.0497166226769702,0.0001398244814639,1.111575917238445,0.0021485016832988
21,9,R35,5808.21695,0.68587,200.0,293.0,Voigt,137,0.0088361794538501,0.0442076620007913,0.0001468788873496,5808.216166410552,6.589577192327227e-05,0.0040856104607656,0.0002197423408402,0.0199699260416961,9.887809551320276e-05,0.042282163749492,0.0001874575458873,0.6782484246254284,0.0020981880272583
22,10,R35,5815.14645,0.35593,200.0,293.0,Voigt,157,0.0115452593503213,0.020602821212381,0.0001792929472258,5815.146016029793,0.0001622433732781,0.0061897074167496,0.0003334169137339,0.0172876895882369,0.0002414627523358,0.0401953270679722,0.0004247505454873,0.342731350685898,0.0026952436071525
23,1,P37,5643.07859,0.81105,200.0,293.0,Voigt,308,0.01018620239752,0.1173082924206342,0.0002522004236644,5643.079213840011,9.5761807229471e-05,0.0066427823755805,0.0004081096632513,0.0456857996558574,0.0001430048880502,0.0941576181152634,0.0002778268828001,0.8010452476343445,0.0016278543839631
24,2,P37,5621.03867,1.08624,200.0,293.0,Voigt,338,0.0131121874223476,0.1767600098205469,0.0003453655686549,5621.037308787108,9.729650195763777e-05,0.0076195196649531,0.0004262200302466,0.0512383391518014,0.0001459498997617,0.1057403825755372,0.0002832003967754,1.0752658246140336,0.0019769869065475
25,3,P37,5597.81229,1.13804,200.0,293.0,Voigt,341,0.0122334880398419,0.1911256620209972,0.000326758074764,5597.810347659417,8.714516860841878e-05,0.0069782279010084,0.0004255792501307,0.0527349035794231,0.0001307820093138,0.1081476012025487,0.0002552681725448,1.1344192704087808,0.0018302068235074
26,4,P37,5573.41452,1.09237,200.0,293.0,Voigt,320,0.0113107937563315,0.1729500952159038,0.0002940701593466,5573.413600396965,8.183623581603995e-05,0.0066514756461699,0.0003999797953511,0.0498327836644633,0.000122936023009,0.1022389785392942,0.0002398586407049,1.086015768250343,0.0017404772314838
28,6,P37,5521.16882,0.82576,200.0,293.0,Voigt,249,0.0123590929664781,0.0961355275016273,0.000274900702801,5521.167498672146,0.0001025640460134,0.0068980942072107,0.000370073305957,0.0362860210277507,0.0001536917065654,0.0762753152108315,0.0002932495550167,0.8156699097085564,0.0021805807680216
29,1,P35,5647.10502,1.52473,200.0,293.0,Voigt,371,0.0161489663436177,0.2852239519393061,0.0004539820795099,5647.10290528679,8.940629905783948e-05,0.008220798321082,0.0004257787028432,0.0580862200227136,0.0001345178406579,0.1195338851938102,0.0002617083417229,1.533422593166615,0.0022947058713249
30,2,P35,5625.02838,1.72692,200.0,293.0,Voigt,445,0.0172564082110787,0.3967352398335532,0.0005375188392733,5625.026769831065,9.27820987707959e-05,0.0181869035929185,0.0002537495332251,0.068004678760237,0.0001415506356512,0.1491363558533066,0.0002604722141808,1.745693894515345,0.0021434044583158
31,3,P35,5601.7634,1.7516,200.0,293.0,Voigt,473,0.0189719252802163,0.425929892188141,0.0006072578469857,5601.762759001214,0.0001032268934139,0.0199252373788401,0.0002731624758642,0.071543770717556,0.0001576060477616,0.1579572268989055,0.0002884360095915,1.7733724309564205,0.0022843672229634
32,4,P35,5577.32796,1.73033,200.0,293.0,Voigt,434,0.0178047157186921,0.3896888478231578,0.0005498851456187,5577.326615157464,9.468551377130066e-05,0.017670859986526,0.0002610878786458,0.066775982749477,0.0001445591296363,0.146195336016381,0.0002663754488517,1.7482236947166918,0.0022354822970051
33,5,P35,5551.73525,1.66652,200.0,293.0,Voigt,374,0.0171301728116858,0.3149477063522761,0.000483132139106,5551.733618372043,8.681817681009996e-05,0.0096191380530668,0.0003559971727638,0.0581194939275565,0.0001308127393032,0.1207900271895453,0.0002521785372384,1.6810954205714763,0.0024111012673119
34,6,P35,5524.99657,1.5385,200.0,293.0,Voigt,290,0.0151137277987807,0.2250246924224862,0.0003770715022355,5524.995847193571,7.380418000586671e-05,0.0064045582678269,0.0003509767792927,0.045592755916867,0.0001111077023257,0.0937859295692709,0.000216245462371,1.541704715202151,0.0024277479500216
35,7,P35,5497.12887,1.29567,200.0,293.0,Voigt,219,0.0133984912915906,0.1421947925079004,0.000290611117262,5497.1281513113145,6.791063647884701e-05,0.005430152093381,0.0002872249360318,0.0342122266347367,0.0001023249391861,0.0708959796227816,0.0001977913688963,1.2918966964999106,0.0024713273724789
8,6,R37,5775.34823,1.01058,200.0,293.0,Voigt,191,0.0079600573460971,0.0997000569646123,0.0001639347244231,5775.348234070055,4.8662142762992606e-05,0.0037086625220961,0.0002239032532389,0.0310108607896213,7.336569885041424e-05,0.0633140994693381,0.0001438057678629,1.0093182619146313,0.0015559394530269
27,5,P37,5547.86325,0.98536,200.0,293.0,Voigt,306,0.0150682152466032,0.1351785790382592,0.0003619352623708,5547.86181942178,0.00011377058484,0.0078762665108873,0.0004107760954132,0.0429255925134733,0.0001696381546556,0.0899463178940555,0.0003245990934728,0.9715931301525236,0.0024435520246796
1,0,R37,5683.57173,0.74642,790.0,293.0,Voigt,902,0.0076036740643152,0.3051911940511453,0.0003139466537977,5683.567260480421,0.0001297802218949,0.0113157701327657,0.0009626785759007,0.1305618636728071,0.0001923895579524,0.2640114965597658,0.0003806249025646,0.7385886370118618,0.0007291096155243
2,1,R37,5701.976,1.11654,790.0,293.0,Voigt,967,0.0063775055902515,0.5043778708275958,0.0002761961566317,5701.978332595602,7.55624485525632e-05,0.0083619945342172,0.0007356022516355,0.1436256692693371,0.0001121137928846,0.2886945629073579,0.000223114395774,1.114074536750602,0.0005869172474401
3,2,R37,5719.16461,1.26114,790.0,293.0,Voigt,973,0.0074890777810103,0.5917533211493539,0.000331576672316,5719.16143659673,7.9868637708592e-05,0.0112937600609577,0.0006808939861926,0.1485810114586287,0.0001190395366344,0.2996967299209511,0.0002360863034387,1.260531126492254,0.0006757061942426
4,3,R37,5735.10085,1.28466,790.0,293.0,Voigt,1539,0.0123005145033611,1.1354394888694914,0.0006249893338372,5734.963286373119,0.0001087960367751,0.057330762597344,0.0002696247664725,0.1886289257890047,0.0001623145030308,0.4231610229877413,0.0002933176348095,1.7737867281802857,0.0008938639224957
5,4,R37,5749.78565,1.23088,790.0,293.0,Voigt,820,0.0065554841829247,0.4836518185659076,0.0002653426235165,5749.782474796372,6.551507992019409e-05,0.0091060388922521,0.0005749874555411,0.1244093007867997,9.754136530090204e-05,0.2507879231395243,0.000193565702316,1.2309312203081677,0.0006468673612249
6,5,R37,5763.20395,1.11185,790.0,293.0,Voigt,667,0.0061122393343814,0.3617830632153508,0.0002260099510283,5763.199488292325,6.17411201634977e-05,0.0081639252511542,0.0004882457192482,0.1030829081567335,9.2171439135392e-05,0.2080733803132275,0.0001826715844547,1.110271350228074,0.0006626656290678
7,6,R37,5775.33598,0.92473,790.0,293.0,Voigt,545,0.0062596948123938,0.2409502862965443,0.0002069642798106,5775.337929392396,6.822007162834592e-05,0.0074657644859377,0.0004463122609943,0.082514235265704,0.0001016770947404,0.1670153367786311,0.0002009688462602,0.9220689293965356,0.0007566836176017
8,7,R37,5786.19116,0.68289,790.0,293.0,Voigt,454,0.0062895959134924,0.142435677324353,0.0001856461794616,5786.191950444723,8.355171646532232e-05,0.007682148081461,0.000442038810656,0.0659970727025952,0.0001241405429046,0.1346027218541337,0.0002435756761307,0.6780270414296121,0.0008430961048671
9,8,R37,5795.74687,0.44426,790.0,293.0,Voigt,367,0.0057048490915377,0.0754975944390592,0.0001529077703807,5795.744787199104,0.0001059652990942,0.0082034983809344,0.0004363666548129,0.0535131910402796,0.0001582789937435,0.1106414478733573,0.0003065908208276,0.4391936369545454,0.0008395998729678
10,9,R37,5803.99466,0.24774,790.0,293.0,Voigt,978,0.0067249539637084,0.2041568712502153,0.0001827410672936,5804.10591367875,5.5081054288651296e-05,0.0046241219814844,0.0004246441453784,0.0615263408470593,7.835582948930498e-05,0.1240790477440902,0.0001554285002822,1.050348994885521,0.0009308616908188
11,0,R35,5687.64619,1.47811,790.0,293.0,Voigt,1058,0.0070939924294072,0.7622013926114319,0.0003292127349415,5687.651463864173,6.744043623573223e-05,0.0218228610449051,0.0003254809524145,0.1609571164392119,0.0001009409892047,0.3304833770454443,0.0001967999226133,1.4810293438437072,0.0006047499549703
12,1,R35,5706.08624,1.7573,790.0,293.0,Voigt,1289,0.0123012496591579,1.133283203778813,0.0006381807567263,5706.086234473894,0.000108981170745,0.0588480269967433,0.0002636676362188,0.187527480014909,0.0001662830795824,0.4233752567099005,0.000299010937121,1.7731480697843798,0.000896185924288
13,2,R35,5723.29556,1.80582,790.0,293.0,Voigt,1427,0.015416063501624,1.2818656543265472,0.0008334592794377,5723.293039571617,0.0001375568189721,0.0706583072831725,0.000307410675531,0.2010707095411043,0.000210280858147,0.4654092817035246,0.0003711140644092,1.839046432565248,0.0010634042842881
14,3,R35,5739.2544,1.81697,790.0,293.0,Voigt,1345,0.0159667897116279,1.2313699183315965,0.0008468424128424,5739.2524009452645,0.000139025699524,0.0738718229148733,0.0002897369343956,0.1889097467740489,0.0002139664231896,0.4493259848715524,0.0003703580193735,1.845544590852967,0.0011139603095035
15,4,R35,5753.94674,1.80026,790.0,293.0,Voigt,1172,0.016570987344824,1.0577133777380563,0.0008182886259065,5753.950826487739,0.0001357072230629,0.0596200009060148,0.000299748155614,0.166490452927924,0.0002080072452833,0.3871193333180323,0.0003658895285253,1.826969024516104,0.0012525343449356
16,5,R35,5767.38576,1.75428,790.0,293.0,Voigt,944,0.0131678819447649,0.8187171101588535,0.0005798693970005,5767.383810642562,9.923763440031722e-05,0.0410756245159906,0.0002473131210449,0.1362811498190372,0.0001509286478361,0.3052328426751217,0.0002730869990431,1.772227206270811,0.0011324284383509
17,6,R35,5779.53474,1.64132,790.0,293.0,Voigt,707,0.0091154762847437,0.5727075800050032,0.000348104518386,5779.533567437128,6.391022791034587e-05,0.0243406967125856,0.0001955915784749,0.1052983516668973,9.654737053015582e-05,0.2261266774421812,0.0001808040495469,1.650637765238444,0.0009237224357705
18,7,R35,5790.39744,1.40908,790.0,293.0,Voigt,1332,0.0134969167986835,0.9914917417925826,0.0006596050133368,5790.485126650094,0.0001195623046728,0.041023936189827,0.0003656207116724,0.177786418176737,0.0001781648208486,0.3817069611273859,0.0003337137044072,1.6927673232126994,0.0010480847836026
19,8,R35,5799.95692,1.05374,790.0,293.0,Voigt,400,0.005162471884183,0.2031109195119983,0.0001468650310299,5799.955216720098,4.2368310264792826e-05,0.0047467132762872,0.0003399282284673,0.0610454836589106,6.314930588211165e-05,0.1231802939791226,0.0001251936970048,1.052792071848727,0.0007282817645968
20,9,R35,5808.20659,0.63851,790.0,293.0,Voigt,333,0.0038103595209479,0.0999213109829075,9.780211265126304e-05,5808.206046283329,4.697349267364223e-05,0.0050542362247556,0.0002908536477301,0.0496850082096792,6.991752374851799e-05,0.1008772253238297,0.0001377818478888,0.6337230376578794,0.0005921544061297
21,10,R35,5815.13515,0.32941,790.0,293.0,Voigt,282,0.0042063275150327,0.0437452886377605,0.0001010025186139,5815.134535875607,9.58427843892288e-05,0.006071938260221,0.0004051279805091,0.0427437391201147,0.0001435008434304,0.0879789629680264,0.0002791317678954,0.3195571690255307,0.0006960567600875
22,1,P37,5643.07671,0.67047,790.0,293.0,Voigt,893,0.0076568889580274,0.2820514574312991,0.000320758364744,5643.075021302607,0.0001460158806094,0.0105334686587157,0.0011731534980081,0.1335414119142995,0.0002171956486015,0.2695343122510589,0.0004304838379379,0.6681919566935011,0.0007277152803833
23,2,P37,5621.0349,0.95605,790.0,293.0,Voigt,965,0.0070402975764776,0.433684886093256,0.0003066365303285,5621.036412126127,9.824307527070792e-05,0.0103327761572047,0.0007966799903573,0.1445852391556812,0.0001460428104271,0.2913531995822507,0.0002899178355806,0.9499703336101526,0.0006443214030848
24,3,P37,5597.81135,1.01998,790.0,293.0,Voigt,990,0.0093222506486088,0.4716023711177237,0.0004092645059683,5597.806087098138,0.0001227182872121,0.0116433052256417,0.0009347174813081,0.1469227276603605,0.0001823915713221,0.2965676913808339,0.0003614718659514,1.0154328609935293,0.000844604089918
25,4,P37,5573.40793,0.98518,790.0,293.0,Voigt,932,0.0080187518200765,0.4271100879621546,0.000341015530583,5573.406173413313,0.0001062272407827,0.0101705815484991,0.0008645892646926,0.1382392390855737,0.0001577051747757,0.2786891863911372,0.0003129328341412,0.9782251594093868,0.0007497644514372
26,5,P37,5547.85383,0.88088,790.0,293.0,Voigt,818,0.0073078583032757,0.32836310563853,0.0002880029156432,5547.854560575706,0.0001008316297379,0.0076441042090986,0.0009907610694692,0.119349356507818,0.0001493146790155,0.2401483101593352,0.0002968409657743,0.8722094023667517,0.0007366416919378
27,1,P35,5647.10879,1.39823,790.0,293.0,Voigt,1052,0.008656190422732,0.7157825795883009,0.0004002716272682,5647.099174216368,8.673356073886376e-05,0.0132971124174816,0.0006853343057539,0.1616476874835166,0.0001294210053032,0.3265199270356871,0.0002563160313222,1.4001390021802211,0.000747843938858
28,2,P35,5625.02838,1.65904,790.0,293.0,Voigt,1239,0.0134260156895165,1.015051136051237,0.0006770369446582,5625.024570481422,0.0001225531057451,0.0434256435241187,0.0003695943342683,0.1836126449915873,0.000185216168412,0.3954826647259977,0.0003459742909699,1.6743867759372226,0.0010267063008683
29,3,P35,5601.75775,1.70216,790.0,293.0,Voigt,1291,0.0126096520118526,1.0845033468342529,0.0006479877844031,5601.758118609325,0.0001141823034504,0.049737641111583,0.000314572027776,0.1888481655803237,0.0001729293486065,0.4131428247051306,0.0003188488577022,1.7212226077488455,0.0009385247357237
30,4,P35,5577.32042,1.68389,790.0,293.0,Voigt,1192,0.0133149556010257,0.9902920485750332,0.0006598412554073,5577.318717521416,0.0001181464665099,0.0421204076013705,0.0003541516454767,0.1771510354276352,0.0001786157159124,0.3818351449642568,0.0003334447130117,1.692323796554937,0.0010360553562437
31,5,P35,5551.72583,1.60515,790.0,293.0,Voigt,995,0.0363506730561362,0.7927298366400327,0.0016632474630237,5551.728172181912,0.0003146019457966,0.0438654870714958,0.0007869615606075,0.1463476074084256,0.000479804867783,0.3274309116819099,0.0008688715222122,1.5990920777939084,0.0030211078705195
1,0,R35,5687.65184,1.44966,398.0,293.0,Voigt,608,0.0052529640281387,0.4509121546634547,0.0001911154778388,5687.651391246442,3.973665332250868e-05,0.0050769401295502,0.0003871397009494,0.0988850243144328,5.964598310833843e-05,0.1985438170095567,0.0001188298530385,1.447685413820548,0.0005842425305347
2,1,R35,5706.09283,1.74626,398.0,293.0,Voigt,746,0.0078850147538637,0.6771425856404635,0.000319511233553,5706.090468019261,5.465010499868565e-05,0.0253543273819827,0.0001769207172662,0.1174475813916236,8.304496206628502e-05,0.2501368925440053,0.0001566323949553,1.7595080755772208,0.0007631186863752
3,2,R35,5723.30027,1.80588,398.0,293.0,Voigt,811,0.0111407501871864,0.7636719684965804,0.0004702014455336,5723.297653089317,7.742815460368172e-05,0.0349262968089794,0.0002032791856509,0.1242706871505736,0.0001184039392376,0.2748002724164056,0.0002164187089963,1.8285717233925003,0.0010155535534951
4,3,R35,5739.25723,1.81448,398.0,293.0,Voigt,777,0.0111709041235676,0.7377000716154745,0.0004625303819199,5739.257102734463,7.574656275791362e-05,0.034534620730283,0.0001939962617425,0.1189752958941224,0.0001160070464689,0.2646030180442865,0.0002110689140747,1.8378669632685003,0.0010361221605789
5,4,R35,5753.95898,1.79523,398.0,293.0,Voigt,672,0.0108333558328945,0.6305869670832946,0.0004171187015533,5753.95757518817,6.909305877128647e-05,0.02885935994576,0.0001822820980552,0.103337572401766,0.0001056810285318,0.2282606779755484,0.0001933340291556,1.817112576497732,0.0010844136749514
6,5,R35,5767.38952,1.7451,398.0,293.0,Voigt,798,0.0112400708921423,0.7381432845393476,0.0004635330622505,5767.421407069681,7.618812051125456e-05,0.0342290913101093,0.0001967044554102,0.1191892851233346,0.0001161735878085,0.2645682963609681,0.0002116964845051,1.8380646779839924,0.0010422568562644
7,6,R35,5779.54039,1.62507,398.0,293.0,Voigt,404,0.0073605268255306,0.3390508974376846,0.0002194075050084,5779.539976890552,4.04876907549838e-05,0.0096223078106387,0.0001807341470964,0.0647893582910697,6.114489693680503e-05,0.1336953405748748,0.0001186536884382,1.6312117618326876,0.0009880318043865
8,7,R35,5790.40215,1.38179,398.0,293.0,Voigt,300,0.0053618084326825,0.2133485799571475,0.0001379087638964,5790.401824869875,3.005057169992399e-05,0.003654485039227,0.0002142630142423,0.0489711808294626,4.518342254003587e-05,0.0987478749911952,8.963708278404058e-05,1.3791564565401615,0.0008451541181083
9,8,R35,5799.96163,1.01916,398.0,293.0,Voigt,230,0.0054925775568083,0.1184849038853202,0.0001229860001013,5799.961015072954,3.6648453410447336e-05,0.0041154879383316,0.0002125142673523,0.036817661640302,5.511277284400012e-05,0.074979464151457,0.0001082900726559,1.012023058369229,0.0009928957365956
10,9,R35,5808.21224,0.60672,398.0,293.0,Voigt,192,0.0039715991322833,0.0582894340574468,8.074596273975538e-05,5808.211261402339,4.04291499191256e-05,0.0036665195316865,0.0002161069268436,0.0303132952673979,6.0729655225279945e-05,0.0619181940625325,0.0001189856866058,0.6034902944713988,0.000790124558351
11,10,R35,5815.1408,0.30633,398.0,293.0,Voigt,173,0.0025800454910448,0.0254442206600724,4.855014135385253e-05,5815.140407537671,4.837315939134616e-05,0.0036615014223337,0.0002249864867865,0.0260906957578242,7.237856700944041e-05,0.0536667034021048,0.0001408750266122,0.3046389867753635,0.0005490979598932
12,0,R37,5683.56891,0.71733,398.0,293.0,Voigt,507,0.0055737299472482,0.176565433620943,0.0001808813714938,5683.567609054052,7.760657282004442e-05,0.0077583099466982,0.0004692497538852,0.0788750402529145,0.0001160962233081,0.159989496143256,0.000228995191983,0.7058484586601147,0.0006877242126489
13,1,R37,5701.98071,1.08356,398.0,293.0,Voigt,538,0.0068152084591051,0.2915147936385941,0.0002313721028484,5701.980788340511,6.511623752085424e-05,0.0083636684637027,0.0004183212964958,0.0857158745663507,9.77449087534921e-05,0.1738271403145502,0.0001928390444299,1.0725282510467404,0.0008073932668644
14,2,R37,5719.16649,1.22765,398.0,293.0,Voigt,559,0.0069581338449476,0.3435835924281223,0.0002402158681141,5719.165148206472,5.943875700214055e-05,0.0078971344616738,0.0004203471529117,0.0889076889310032,8.91319092288836e-05,0.1798795755542012,0.0001762458380729,1.220623878988184,0.0008110901870825
15,3,R37,5735.10461,1.25296,398.0,293.0,Voigt,527,0.0071002527813658,0.3346860430495432,0.0002401313333443,5735.10434178978,5.815183746840565e-05,0.0073804902848884,0.0004182516865165,0.0849548225269648,8.737007917740407e-05,0.1717974993687742,0.0001728449449856,1.2447484113605218,0.0008476059044779
16,4,R37,5749.78753,1.20118,398.0,293.0,Voigt,467,0.0068212038520617,0.2819261271485984,0.000215922688455,5749.787371423021,5.457982291802714e-05,0.0062948366940098,0.0004004346833662,0.0746265236302385,8.187822587137194e-05,0.1508174881057224,0.0001620787737435,1.1941401771330935,0.000869400540045
17,5,R37,5763.2049,1.08261,398.0,293.0,Voigt,381,0.0061755088551945,0.2095308437861104,0.0001782172156652,5763.204719084142,4.9982334958068034e-05,0.005407361885992,0.0003521141143443,0.0616261371613873,7.514732747259948e-05,0.1246489254455191,0.0001486329462485,1.074116773007532,0.0008664452140884
18,6,R37,5775.34446,0.89626,398.0,293.0,Voigt,995,0.0110160371057833,0.6332725301793076,0.0004077823521396,5775.229981373637,7.003477058286585e-05,0.0268261963448701,0.0001970460044394,0.1046617365200038,0.0001026420192007,0.2280124865771168,0.0001899069001985,1.8186354779127647,0.0010980375962718
19,7,R37,5786.19681,0.65634,398.0,293.0,Voigt,255,0.0040348613855786,0.0832547912310958,9.421747669852948e-05,5786.197053148852,4.378558355334496e-05,0.0039319549167831,0.000274243076277,0.0403879266979671,6.56614717787214e-05,0.0818995225707582,0.0001295499133354,0.6501070034264929,0.0006984048587885
20,8,R37,5795.75064,0.42115,398.0,293.0,Voigt,218,0.0045338215631202,0.0438117540214392,9.569889091585576e-05,5795.750460194672,6.999055289716293e-05,0.005380657847283,0.0002795323482429,0.0327640455813724,0.0001048874742735,0.0680556078343013,0.0002023040679261,0.4149841218584899,0.0008512272465768
22,2,P35,5625.02838,1.64438,398.0,293.0,Voigt,709,0.0078008802497144,0.6033591651338749,0.0003076042661351,5625.027057646609,5.5999745192749776e-05,0.0165937365416251,0.0002558180805455,0.1138159400031331,8.455438761345513e-05,0.2346090296420752,0.0001642466666597,1.6536258952384657,0.0007897070828827
23,1,P35,5647.10502,1.36224,398.0,293.0,Voigt,611,0.0073003480230385,0.4207055369179621,0.0002644654275425,5647.102289134539,5.867943875837982e-05,0.0085372715281346,0.0004310154679331,0.0977336159771713,8.807888887883774e-05,0.1976626806856086,0.0001742268831646,1.3599767452649645,0.0008120589591357
24,3,P35,5601.76434,1.69145,398.0,293.0,Voigt,731,0.0090906831190763,0.6442499603836503,0.0003655050778547,5601.76199666885,6.458944948977971e-05,0.0203058087512326,0.000252759530636,0.1171562801811663,9.783235751824708e-05,0.2443358920591518,0.000188000319097,1.7019693365146042,0.0008975103475821
25,4,P35,5577.32607,1.66424,398.0,293.0,Voigt,679,0.008684562310013,0.5854040919095161,0.0003353128167017,5577.324696420827,6.027347888662884e-05,0.0169580604200256,0.0002592281304944,0.1087532001372621,9.109218729171972e-05,0.2250988120120703,0.0001762696705603,1.6744802086404793,0.0008960738430176
