wavenumber,intensity,j,branch,pressure,temperature,fwhm,gamma,sigma,mean_wv,std_wv,skew_wv,kurtosis_wv,max_wv,min_wv,median_wv,mean_int,std_int,skew_int,kurtosis_int,max_int,min_int,median_int
5739.2544,1.81697,3,R35,790,293,0.4493259848715524,0.1889097467740489,0.0738718229148733,5739.247338526912,0.19204552984495496,-2.837232903702117e-07,-1.1999999981126412,5739.57926,5738.91541,5739.24734,1.221006997167139,0.43476874051188336,-0.0362230133572414,-1.478525919470606,1.81697,0.54529,1.21916
5753.94674,1.80026,4,R35,790,293,0.3871193333180323,0.166490452927924,0.0596200009060148,5753.948149933993,0.1648628362834812,1.1084979970635356e-07,-1.2000004770195758,5754.23299,5753.66331,5753.94815,1.2108115181518153,0.4280980971496439,-0.033499562120398736,-1.4711107500826481,1.80026,0.54041,1.207995
5767.38576,1.75428,5,R35,790,293,0.3052328426751217,0.1362811498190372,0.0410756245159906,5767.380107660455,0.1314281725425531,-3.1205974973212614e-07,-1.1999985650702851,5767.60704,5767.15317,5767.38011,1.1675812422360248,0.4149011871644703,0.001101408407838378,-1.4636626204814644,1.75428,0.5285,1.1536
5779.53474,1.64132,6,R35,790,293,0.2261266774421812,0.1052983516668973,0.0243406967125856,5779.5319121448465,0.09772159014559391,3.9332840170891677e-07,-1.2000000595702998,5779.70046,5779.36336,5779.53191,1.0849785515320334,0.3839542380307928,0.029191366109285848,-1.4438097740394125,1.64132,0.49364,1.06992
5790.39744,1.40908,7,R35,790,293,0.3817069611273859,0.177786418176737,0.041023936189827,5790.395559400749,0.0727135941128798,-1.3615729084414765e-06,-1.1999960045754354,5790.5208,5790.27032,5790.39556,0.9177720599250937,0.3298702617136531,0.07371209411111812,-1.429424896943145,1.40908,0.42354,0.8941
5799.95692,1.05374,8,R35,790,293,0.1231802939791226,0.0610454836589106,0.0047467132762872,5799.95457085,0.0545010713902825,-2.476208555905203e-06,-1.1999964852532425,5800.04826,5799.86088,5799.95457,0.68210205,0.24572323788662098,0.10315287307369157,-1.4217614959710538,1.05374,0.31646,0.6609849999999999
5808.20659,0.63851,9,R35,790,293,0.1008772253238297,0.0496850082096792,0.0050542362247556,5808.2065923926375,0.044443526502124325,-8.642520413542095e-06,-1.1999899508792782,5808.28286,5808.13032,5808.20659,0.4113603067484662,0.1482329074543654,0.1036423690325013,-1.3938437129677053,0.63851,0.19215,0.40088
5815.13515,0.32941,10,R35,790,293,0.0879789629680264,0.0427437391201147,0.006071938260221,5815.135145531915,0.03846338978125748,1.0973875829437318e-05,-1.19998559602335,5815.20106,5815.06923,5815.13515,0.20785751773049646,0.07508355847374337,0.1911603536032159,-1.3542021567695115,0.32941,0.09915,0.19945
5643.07671,0.67047,1,P37,790,293,0.2695343122510589,0.1335414119142995,0.0105334686587157,5643.182168826446,0.16459102282772442,-7.678640809140998e-07,-1.2000000508808397,5643.46654,5642.89779,5643.18217,0.6255740495867769,0.342173231302263,0.4566722071701693,-1.2233792844511056,1.23088,0.20151,0.5334
5621.0349,0.95605,2,P37,790,293,0.2913531995822507,0.1445852391556812,0.0103327761572047,5621.0330216417915,0.12762254741471082,-8.852336789120363e-07,-1.2000015177641477,5621.25336,5620.81268,5621.03302,0.6172867803837953,0.2212905947269606,0.11239747137017068,-1.40691395096649,0.95605,0.28732,0.59716
5597.81135,1.01998,3,P37,790,293,0.2965676913808339,0.1469227276603605,0.0116433052256417,5597.802877073684,0.1292535270926388,-3.146983337784762e-07,-1.2000006439746072,5598.02604,5597.57971,5597.80288,0.6609763578947367,0.23698167773093134,0.1051667184823691,-1.4178283780403373,1.01998,0.30654,0.64268
5573.40793,0.98518,4,P37,790,293,0.2786891863911372,0.1382392390855737,0.0101705815484991,5573.402750513393,0.12191419278409465,-2.834619185202745e-07,-1.200001386732561,5573.61321,5573.1923,5573.40275,0.6361982142857142,0.2277280673618551,0.11073179731540814,-1.4074103319840896,0.98518,0.29648,0.6200950000000001
5547.85383,0.88088,5,P37,790,293,0.2401483101593352,0.119349356507818,0.0076441042090986,5547.854299637305,0.10506094849205855,-1.8526451124463502e-06,-1.2000004723988884,5548.03556,5547.67303,5547.8543,0.5665198186528497,0.20392343909843533,0.11709523655284448,-1.4046445093957576,0.88088,0.26489,0.54876
5647.10879,1.39823,1,P35,790,293,0.3265199270356871,0.1616476874835166,0.0132971124174816,5647.096547077798,0.1433885477175256,7.921955017105626e-09,-1.1999998496207858,5647.3442,5646.8489,5647.09655,0.9105439468690701,0.3249763037117113,0.0763910103231346,-1.4240139353026438,1.39823,0.41965,0.88961
5625.02838,1.65904,2,P35,790,293,0.3954826647259977,0.1836126449915873,0.0434256435241187,5625.019905816165,0.17165850474981664,-5.202709282544862e-08,-1.2000007005524598,5625.31652,5624.72329,5625.01991,1.0977487163232962,0.3908254366919999,0.03031240880658797,-1.4439927481674537,1.66318,0.49877,1.08026
5601.75775,1.70216,3,P35,790,293,0.4131428247051306,0.1888481655803237,0.049737641111583,5601.753979086758,0.17872600007418768,-4.783486097013332e-08,-1.2000005380220975,5602.06284,5601.44512,5601.75398,1.1305711415525113,0.4024667316277707,0.015980933293640913,-1.4543180863993315,1.70528,0.51087,1.11641
5577.32042,1.68389,4,P35,790,293,0.3818351449642568,0.1771510354276352,0.0421204076013705,5577.314774677686,0.16459103381519954,4.0831031748512236e-07,-1.1999995497750975,5577.59915,5577.0304,5577.31477,1.1136135867768595,0.39342374200393476,0.022301484018283163,-1.4506796643560298,1.68389,0.50636,1.09846
5551.72583,1.60515,5,P35,790,293,0.3274309116819099,0.1463476074084256,0.0438654870714958,5551.724421019609,0.13876749152827494,-4.179624211380866e-07,-1.199999696078238,5551.96407,5551.48477,5551.7244200000005,1.0643187843137256,0.3707095957511975,-0.026746286937653574,-1.364804197169908,1.60515,0.48287,1.0595750000000002
5687.65184,1.44966,0,R35,398,293,0.1985438170095567,0.0988850243144328,0.0050769401295502,5687.649957601246,0.08739215285232206,5.959761180284441e-07,-1.2000025750514645,5687.80062,5687.4993,5687.64996,0.9402288473520248,0.3358749453511005,0.09769934374997293,-1.4157897172624265,1.44966,0.43629,0.91462
5706.09283,1.74626,1,R35,398,293,0.2501368925440053,0.1174475813916236,0.0253543273819827,5706.089061421447,0.10913834716187473,1.9865494912195226e-06,-1.199999160509128,5706.27739,5705.90073,5706.08906,1.1501747630922694,0.4111910337495289,0.0448021604381158,-1.449579727035179,1.74626,0.52459,1.12984
5723.30027,1.80588,2,R35,398,293,0.2748002724164056,0.1242706871505736,0.0349262968089794,5723.296035344038,0.11865227577386361,-2.472673536357028e-07,-1.1999993659940165,5723.50084,5723.09123,5723.296034999999,1.2025643348623856,0.42809015112838067,0.011736757437650685,-1.4647292127116123,1.80588,0.5435,1.18586
5739.25723,1.81448,3,R35,398,293,0.2646030180442865,0.1189752958941224,0.034534620730283,5739.255813246445,0.11484670081464597,-8.401642497179766e-07,-1.2000004500745043,5739.45403,5739.0576,5739.25581,1.2053401658767773,0.43224870788432485,0.014251118118053048,-1.4675617014523374,1.81448,0.54477,1.1893150000000001
5753.95898,1.79523,4,R35,398,293,0.2282606779755484,0.103337572401766,0.02885935994576,5753.95615385675,0.09880890811386132,9.678119310259904e-07,-1.199999318625295,5754.12659,5753.78572,5753.95615,1.193490082644628,0.42601913972351835,0.01612018247494859,-1.4633786217028835,1.79523,0.54001,1.17644
5767.38952,1.7451,5,R35,398,293,0.2645682963609681,0.1191892851233346,0.0342290913101093,5767.388111562501,0.07842185148879617,-1.021943689565942e-06,-1.2000026405745152,5767.52324,5767.25299,5767.38811,1.1508062499999998,0.41125259179107676,0.04205965250279977,-1.4488459335323332,1.7451,0.52536,1.132355
5779.54039,1.62507,6,R35,398,293,0.1336953405748748,0.0647893582910697,0.0096223078106387,5779.539445209301,0.05857857501087179,-6.591384555908091e-07,-1.1999925283946795,5779.6402,5779.43869,5779.53945,1.0639668372093025,0.3794282033364761,0.06693774798481718,-1.4378903872916837,1.62507,0.48902,1.03809
5790.40215,1.38179,7,R35,398,293,0.0987478749911952,0.0489711808294626,0.003654485039227,5790.4016800625,0.0436281896853041,-2.8092815501350676e-06,-1.1999812279420061,5790.47654,5790.32682,5790.40168,0.8948153125000001,0.3211518271674373,0.1015089112348535,-1.4149896300301936,1.38179,0.41503,0.8716349999999999
5799.96163,1.01916,8,R35,398,293,0.074979464151457,0.036817661640302,0.0041154879383316,5799.960691487604,0.03302670383348222,1.2820854689069611e-06,-1.2000052403530748,5800.01719,5799.90419,5799.96069,0.65736173553719,0.2368368150671037,0.11246368757509374,-1.4081230632919646,1.01916,0.30704,0.63627
5808.21224,0.60672,9,R35,398,293,0.0619181940625325,0.0303132952673979,0.0036665195316865,5808.2103589899,0.027046314113691867,7.584961644683002e-06,-1.199996817985685,5808.2565,5808.16422,5808.21036,0.39390696969696964,0.14084367398988304,0.09738999593901668,-1.4207948382466173,0.60672,0.18522,0.38188
5815.1408,0.30633,10,R35,398,293,0.0536667034021048,0.0260906957578242,0.0036615014223337,5815.14079517647,0.02324066559226856,-2.2398315027061645e-05,-1.2000136753420487,5815.18034,5815.10125,5815.1408,0.19964988235294118,0.07120896714021675,0.08361482468800138,-1.425081005573787,0.30633,0.09345,0.19352
5683.56891,0.71733,0,R37,398,293,0.159989496143256,0.0788750402529145,0.0077583099466982,5683.567026614786,0.06999518909678801,8.441201409044242e-07,-1.2000034050800918,5683.68756,5683.4465,5683.56703,0.45895618677042804,0.16476527426898463,0.14022906314550887,-1.394144253762638,0.71733,0.21542,0.44369
5701.98071,1.08356,1,R37,398,293,0.1738271403145502,0.0857158745663507,0.0083636684637027,5701.979764659499,0.07597542275699226,1.0142220087809216e-06,-1.2000001102546136,5702.11065,5701.84888,5701.97976,0.6984515053763442,0.24930622666335747,0.12345439009294149,-1.3931011825665867,1.08357,0.32722,0.67598
5719.16649,1.22765,2,R37,398,293,0.1798795755542012,0.0889076889310032,0.0078971344616738,5719.163668487973,0.07923739629864661,-3.03660926288561e-06,-1.2000001700608496,5719.30021,5719.02713,5719.16367,0.7913117869415808,0.2852308428023893,0.12459870037242496,-1.4057826763079366,1.22765,0.36867,0.76263
5735.10461,1.25296,3,R37,398,293,0.1717974993687742,0.0849548225269648,0.0073804902848884,5735.103201258993,0.07570362218393646,-5.043022416192091e-07,-1.199998374894929,5735.23362,5734.97278,5735.1032,0.806925035971223,0.2908511343155983,0.12015943013560398,-1.4005110443662832,1.25296,0.37641,0.7809250000000001
5749.78753,1.20118,4,R37,398,293,0.1508174881057224,0.0746265236302385,0.0062948366940098,5749.785650781892,0.06618969919830883,2.060174205800687e-06,-1.1999962700380147,5749.89959,5749.67171,5749.78565,0.7763347736625514,0.2777300349770576,0.11776684352112221,-1.4026930719779271,1.20118,0.36064,0.7486
5763.2049,1.08261,5,R37,398,293,0.1246489254455191,0.0616261371613873,0.005407361885992,5763.203954825871,0.05477300823485223,5.167862249801556e-06,-1.1999882450539376,5763.29812,5763.10979,5763.20395,0.6978997014925373,0.25020726025619333,0.12122692892425473,-1.4048674071217329,1.08261,0.32576,0.67612
5775.34446,0.89626,6,R37,398,293,0.2280124865771168,0.1046617365200038,0.0268261963448701,5775.343518036809,0.04444343102815711,7.1864410380501e-06,-1.2000082677532913,5775.41979,5775.26725,5775.34352,0.5738856441717791,0.20822659021873147,0.13971800193208775,-1.4002555038244693,0.89626,0.26898,0.55383
5786.19681,0.65634,7,R37,398,293,0.0818995225707582,0.0403879266979671,0.0039319549167831,5786.19727810606,0.036016829889894186,3.8645263307552015e-06,-1.199991042233809,5786.25896,5786.1356,5786.19728,0.4223270454545455,0.1518891713206918,0.13247467522450282,-1.3998838086711007,0.65634,0.19894,0.40745
5795.75064,0.42115,8,R37,398,293,0.0680556078343013,0.0327640455813724,0.005380657847283,5795.750168888889,0.029492924617498632,-2.199730138480271e-05,-1.1999894087776077,5795.80055,5795.69979,5795.75017,0.2712190740740741,0.09779832197150963,0.11495584007463623,-1.405603963675202,0.42115,0.12789,0.263645
5625.02838,1.64438,2,P35,398,293,0.2346090296420752,0.1138159400031331,0.0165937365416251,5625.025084814815,0.10288632691927811,-5.69826797658964e-09,-1.2000007797277792,5625.20258,5624.84759,5625.025085,1.077262142857143,0.38495012094601405,0.06617845947688412,-1.4340007796038663,1.64438,0.49385,1.05059
5647.10502,1.36224,1,P35,398,293,0.1976626806856086,0.0977336159771713,0.0085372715281346,5647.100784433962,0.0865766666471147,8.664089786031724e-08,-1.2000038879116544,5647.25003,5646.95154,5647.1007850000005,0.885450786163522,0.3154280465172111,0.10185812798106504,-1.4093433840287835,1.36224,0.4118,0.8599600000000001
5601.76434,1.69145,3,P35,398,293,0.2443358920591518,0.1171562801811663,0.0203058087512326,5601.759158061224,0.10669193386201915,-1.2647793272687454e-06,-1.199999397407323,5601.94325,5601.57507,5601.75916,1.1115735969387754,0.3963106634378491,0.05426481403959293,-1.4399621003920988,1.69145,0.50784,1.088575
5577.32607,1.66424,4,P35,398,293,0.2250988120120703,0.1087532001372621,0.0169580604200256,5577.323249366391,0.09880892680546002,-8.905129474911145e-08,-1.1999993759773873,5577.49369,5577.15281,5577.32325,1.090532038567493,0.3903261451675478,0.06508352198019401,-1.4367256013391079,1.66424,0.502,1.06383
5551.73148,1.58342,5,P35,398,293,0.1906418841059581,0.0927564303407892,0.0128236390913689,5551.741370460123,0.08875131348680328,-8.823377117769728e-07,-1.2000018848866707,5551.89439,5551.58835,5551.74137,0.9967895705521473,0.379412193381531,0.18389813714049194,-1.4357601529423085,1.58344,0.47774,0.94882
5524.99375,1.43392,6,P35,398,293,0.1457325752118625,0.0719091680164119,0.0068456304295128,5524.991863702127,0.06401508579813406,4.780957567870202e-06,-1.1999989122606354,5525.10204,5524.88169,5524.99186,0.9295954042553192,0.3322965267110972,0.09659825209550711,-1.4142389293679694,1.43392,0.43176,0.90314
5643.07765,0.647,1,P37,398,293,0.163767401189822,0.0804723996025377,0.0088136072748148,5643.076705703422,0.0716263244990266,2.549381425200544e-06,-1.199992753742134,5643.20006,5642.95335,5643.07671,0.41367501901140685,0.14912881063609498,0.14827223386060312,-1.3876788839531708,0.647,0.1946,0.39946
5621.03773,0.9248,2,P37,398,293,0.174702856084855,0.0865481802993741,0.0068650171230613,5621.036788220641,0.07651911357652484,1.7672419722157348e-06,-1.200000983697921,5621.16862,5620.90496,5621.03679,0.5940065124555161,0.21319490761626528,0.13108803443514275,-1.4011633218850257,0.9248,0.27934,0.57476
5597.80947,0.99103,3,P37,398,293,0.1767614607333032,0.0873987925775153,0.0076356488891689,5597.808056048952,0.07787826931630823,-2.1352517507553114e-06,-1.1999998843710167,5597.94224,5597.67387,5597.80806,0.636610034965035,0.2295828580089936,0.13745776900623663,-1.3947729425544557,0.99103,0.29798,0.6147549999999999
5573.41264,0.95016,4,P37,398,293,0.0202359423050165,0.0027335151293554,0.007272501226452,5573.409812808988,0.07271351232344746,3.4850401084171242e-06,-1.2000003951546887,5573.53505,5573.28458,5573.40981,0.6120488014981272,0.21975898663496987,0.1372107880135322,-1.4018137195925697,0.95016,0.28684,0.59052
5547.86136,0.84914,5,P37,398,293,0.1438757256185689,0.0709421554269524,0.0069378612753199,5547.858066217392,0.06265589701379569,-4.135286967148467e-07,-1.2000002853596325,5547.96588,5547.75025,5547.85807,0.5467960434782609,0.19499761253156717,0.1361741902514005,-1.4044423063961906,0.84914,0.25678,0.52865
5521.14152,0.73766,6,P37,398,293,0.1170207269766189,0.0541896750054934,0.0130640625203577,5521.165057567568,0.05042363499721842,2.4214239953948657e-06,-1.2000025888397172,5521.25169,5521.07843,5521.16506,0.47776302702702705,0.17560905310402325,0.10206524079227672,-1.5348670782227165,0.73766,0.22241,0.45164
5687.63869,1.34859,0,R35,141,313,0.071036307021616,0.0343479780364803,0.0052889236786783,5687.637745,0.03071569471481246,0.0,-1.20008266547653,5687.68953,5687.58596,5687.637745,0.8773926785714286,0.3136647446296824,0.09562727793444381,-1.4306593873759448,1.34859,0.41754,0.854985
5706.07966,2.4424,1,R35,141,313,0.0692477141140341,0.0330798502294913,0.0060009732359371,5706.079658545455,0.03017118010549237,-2.1142354740622563e-05,-1.199929948868483,5706.13051,5706.02881,5706.07966,1.5702101818181817,0.5618230378353659,0.1413474858646383,-1.3860792076563189,2.4424,0.7484,1.50787
5723.28709,3.03563,2,R35,141,313,0.0683104202175647,0.0328459708203874,0.0054871161747445,5723.28708909091,0.03017145752457205,-6.178930261088408e-05,-1.199989423303125,5723.33794,5723.23624,5723.28709,1.9337827272727277,0.6987761603224718,0.16171069413049935,-1.3660762632231853,3.03563,0.91352,1.85522
5739.2478,3.1559,3,R35,141,313,0.0658603834459014,0.0313435304440717,0.005933452117703,5739.246853846154,0.028540213195250835,-5.039774958733231e-05,-1.199953772247135,5739.29488,5739.19883,5739.246854999999,2.013894230769231,0.7167018331965113,0.1806401374212978,-1.3524819753503416,3.1559,0.97302,1.935455
5753.94859,2.99905,4,R35,141,313,0.060167694991061,0.028004509396489,0.006497377574457,5753.948594893616,0.025821591729456996,1.2909186061491658e-05,-1.1999108412055342,5753.99191,5753.90528,5753.94859,1.9179923404255317,0.68020032922602,0.18240533934620048,-1.3576265609821356,2.99905,0.93969,1.82927
5767.38007,2.5206,5,R35,141,313,0.0533836693569732,0.0254896288892125,0.0046493828583145,5767.380070465117,0.023647535153278013,7.654582525878331e-05,-1.200044732322929,5767.41962,5767.34052,5767.38007,1.6078632558139532,0.5849215109442786,0.16006219478746195,-1.3829060548797794,2.5206,0.76109,1.55245
5779.53281,1.8365,6,R35,141,313,0.0488599092813609,0.0227308320231259,0.0052928496809034,5779.531865,0.02092969321575812,0.0,-1.1999688706052742,5779.56671,5779.49702,5779.531865,1.2201034210526316,0.42205700301746946,0.03313062932168603,-1.4269808987092,1.8365,0.58765,1.2045400000000002
5790.39362,1.19163,7,R35,141,313,0.0476399879970843,0.0190023709385245,0.0088436209961881,5790.392678333334,0.019842256568107692,1.6511185888133253e-06,-1.1999698472756575,5790.42564,5790.35972,5790.39268,0.8087466666666666,0.2752592703719791,-0.07441279276899555,-1.4277964728418289,1.19163,0.37296,0.814365
5799.95309,0.70431,8,R35,141,313,0.0459265374929114,0.017606181860198,0.0091667965132453,5799.952152941176,0.01875342417687978,6.544590707800404e-05,-1.1998905047225188,5799.98323,5799.92108,5799.95215,0.48969382352941176,0.16160407711281008,-0.17781304555639232,-1.3958315008178852,0.70431,0.22329,0.501945
5683.55388,0.45622,0,R37,141,313,0.085950056013755,0.0361559709621184,0.0141097102721063,5683.551992222223,0.034520776887536506,-5.679916541844351e-05,-1.1999891730702184,5683.61037,5683.49361,5683.55199,0.2895207936507937,0.1091478140590827,0.1658304576350499,-1.455354066227265,0.45622,0.13695,0.27492
5701.97037,0.79694,1,R37,141,313,0.0749752260032901,0.0345310284696995,0.0086517831574903,5701.969423448276,0.03180223789715071,-1.081866533576219e-05,-1.1999304572667282,5702.0231,5701.91575,5701.969425,0.518215,0.1885541648481384,0.0756442620244659,-1.4533226539582005,0.79694,0.24325,0.506915
5719.1552,0.98458,2,R37,141,313,0.0726877833645969,0.0344860668784406,0.0067458129515207,5719.153313333334,0.03125940608921197,-3.136778372972467e-06,-1.2000711544572225,5719.20604,5719.10058,5719.15331,0.6403143859649123,0.23210409226571432,0.07741582578596796,-1.44589847975481,0.98458,0.29744,0.62213
5735.09519,1.03087,3,R37,141,313,0.0691901637928627,0.0326995910772075,0.0066488135212836,5735.094245370371,0.02962815449095504,4.622282871775646e-05,-1.2000587956009503,5735.14415,5735.04434,5735.094245,0.673120185185185,0.24218200087748398,0.0712034304046369,-1.4482850440488095,1.03087,0.31741,0.659215
5749.77904,0.94488,4,R37,141,313,0.065055714082513,0.030767818127104,0.006212320746979,5749.777153529411,0.027997516305852444,3.6836676002483406e-05,-1.2000293852787707,5749.82424,5749.73007,5749.77715,0.6201911764705883,0.22273184093566023,0.038145999671422,-1.449700930253574,0.94488,0.28546,0.61353
5763.19545,0.79182,5,R37,141,313,0.0592056387840116,0.027748520696899,0.0060849942914029,5763.195446666667,0.024735646434815985,-8.375914737617222e-07,-1.199981225149115,5763.23688,5763.15401,5763.19545,0.5333884444444443,0.1838142960850775,-0.04256983520877892,-1.4463440687492852,0.79182,0.24942,0.5361
5775.335,0.6053,6,R37,141,313,0.0548551442023167,0.0237744957989051,0.0082425789954907,5775.335,0.02256082733415068,0.0,-1.199973780378734,5775.37267,5775.29733,5775.335,0.4097304878048781,0.14268871365583227,-0.09509044787406687,-1.4393220721161293,0.6053,0.18411,0.41314
5786.18828,0.4064,7,R37,141,313,0.054662726509464,0.0214680420271963,0.010455401528403,5786.18828,0.021473103984621936,-4.975505413752625e-11,-1.20005071301411,5786.22406,5786.1525,5786.18828,0.2774597435897436,0.09598763690916766,-0.14241241660029008,-1.4260857021838154,0.4064,0.12366,0.28031
5647.0919,1.20344,1,P35,141,313,0.0737510539474838,0.0353017980089002,0.006251898705214,5647.090959310345,0.03180227945381306,5.6019287945507065e-05,-1.20001485701766,5647.14463,5647.03729,5647.0909599999995,0.7814062068965516,0.2801818681588962,0.10540196455721663,-1.433545765395231,1.20344,0.37358,0.7598400000000001
5625.01622,1.94446,2,P35,141,313,0.0723117230331682,0.0353023102987399,0.0045557761566685,5625.015277758621,0.03180285604753855,-6.154758558551497e-05,-1.2000285972769418,5625.06895,5624.9616,5625.01528,1.252973448275862,0.45138119743952104,0.12404575292475159,-1.4047850959829489,1.94446,0.59274,1.21431
5601.7522,2.20028,3,P35,141,313,0.0724213191379836,0.0352795423409458,0.0047622793345323,5601.751253448274,0.03180223789712661,-1.0818480534757426e-05,-1.1999304572653422,5601.80493,5601.69758,5601.751255,1.4152629310344826,0.5080421151903135,0.13391607573071126,-1.3936373919836982,2.20028,0.66472,1.3699150000000002
5577.31678,2.10203,4,P35,141,313,0.0691386815180129,0.0337870539081184,0.0042645166696451,5577.315835892857,0.03071510944605091,7.581025053069193e-05,-1.2000170914022519,5577.36763,5577.26405,5577.315834999999,1.3464289285714286,0.48993998803073674,0.13525897655449903,-1.3994302571581017,2.10203,0.63113,1.30186
5551.72315,1.79542,5,P35,141,313,0.0635486760737338,0.0312868134874007,0.0032266093869082,5551.723149215685,0.027996614927006978,-5.524164194874732e-05,-1.200018769509231,5551.77023,5551.67607,5551.72315,1.1656966666666666,0.41824959678004076,0.09222519851261826,-1.4206015766707203,1.79542,0.54581,1.13384
5524.98449,1.39058,6,P35,141,313,0.057206392366643,0.0277285575135187,0.0041029719566456,5524.9844933333325,0.024735646434815982,8.377069100309678e-07,-1.1999812251491142,5525.02593,5524.94306,5524.98449,0.9187826666666666,0.32336197248875476,0.030761854093967637,-1.43783906727457,1.39058,0.4349,0.91459
5497.11588,0.96181,7,P35,141,313,0.0523026839843723,0.0239687545903356,0.0062097416615731,5497.1158758536585,0.02255974212800542,-8.865079440893342e-05,-1.200001183181418,5497.15354,5497.07821,5497.11588,0.6413190243902438,0.22800823344569027,-0.04561671968428434,-1.4439480276289838,0.96181,0.29068,0.65233
5468.1286,0.58742,8,P35,141,313,0.0510398360818792,0.0218193374835531,0.0080057837874416,5468.1295384210525,0.02092953512823615,2.5825635062343225e-05,-1.200015494147829,5468.16438,5468.0947,5468.12954,0.4016176315789474,0.1376902202543755,-0.1279985124316332,-1.4264063287353337,0.58743,0.18233,0.40885
5643.06735,0.41324,1,P37,141,313,0.095037272788045,0.0382822028096682,0.0172902629755697,5643.0664131818185,0.036151669188341846,2.5581166990264777e-05,-1.1999568241452072,5643.12762,5643.00521,5643.066409999999,0.25901196969696977,0.09937379334489005,0.21183319743645065,-1.448203220733751,0.41324,0.12465,0.24487
5621.02557,0.6449,2,P37,141,313,0.0814377469680857,0.0367967579451628,0.0103921666238131,5621.024630322581,0.033977041475636294,-2.839771367225773e-05,-1.199947539746287,5621.08207,5620.96719,5621.02463,0.4163396774193549,0.1533670922443951,0.0960183869570986,-1.4563397556905775,0.6449,0.19528,0.40554999999999997
5597.79921,0.71989,3,P37,141,313,0.0805128026273347,0.0363553478529115,0.0103054236379593,5597.798271451613,0.03397759120971404,-2.2147714215216452e-05,-1.200067911602115,5597.85571,5597.74083,5597.79827,0.46392951612903216,0.1711398174863764,0.10423374916485546,-1.4523486655891948,0.71989,0.21828,0.45082500000000003
5573.40146,0.69436,4,P37,141,313,0.0760625925687791,0.0351700428201237,0.0085714949697224,5573.401460847458,0.03234622491905621,7.20976259281129e-05,-1.2000211175111044,5573.45608,5573.34685,5573.40146,0.44766864406779666,0.16547336751498845,0.10031010898146038,-1.4573430042378859,0.69436,0.20948,0.43619
5547.85115,0.59625,5,P37,141,313,0.0730877110826208,0.0317683360195983,0.0108772052897883,5547.850205925926,0.02962759680637495,4.702694970935068e-05,-1.1999978867070473,5547.90011,5547.8003,5547.850205000001,0.3907435185185185,0.14115248481838819,0.04594518284956536,-1.4644911742559295,0.59625,0.18328,0.3849
5521.15769,0.46753,6,P37,141,313,0.0709409422377029,0.0271065798200626,0.0142368498186449,5521.156748333334,0.02636674786374429,6.885368132889117e-07,-1.1999836117263163,5521.20101,5521.11249,5521.15675,0.310895,0.11183640936463611,-0.030553790584512967,-1.4746650105987056,0.46753,0.14176,0.31145
5683.55388,0.09794,0,R37,27,313,0.0402246294323338,0.0096082613169805,0.012139063479714,5683.552934666667,0.0165790020359498,-7.015407497056481e-05,-1.2001295240710204,5683.58024,5683.52563,5683.552935,0.06981133333333332,0.022697778675051204,-0.3368406851571427,-1.2847039784721135,0.09794,0.03003,0.073275
5687.6368,0.29181,0,R35,27,313,0.0403562378321567,0.0096619432044635,0.0121654398175294,5687.636803448276,0.016035935821809816,4.454051692247585e-05,-1.200028898184045,5687.66317,5687.61044,5687.6368,0.2109279310344828,0.06479222122508835,-0.3279214150813452,-1.2896642450775686,0.29181,0.09831,0.22354
5701.97037,0.17782,1,R37,27,313,0.0406288183480222,0.0096514203612632,0.0122930064730131,5701.970365172413,0.016034677514804137,-3.464698367605539e-05,-1.1998368117603957,5701.99673,5701.944,5701.97037,0.12941827586206894,0.03920361162926606,-0.3540237408126589,-1.2644302112598562,0.17782,0.06018,0.1364
5706.07966,0.52749,1,R35,27,313,0.0388676644018257,0.0096992978486274,0.0114783701477629,5706.07965862069,0.016034551694067468,-0.00012473695525687422,-1.199929721162138,5706.10602,5706.05329,5706.07966,0.3715341379310346,0.1223634526003006,-0.27466068712786845,-1.3306092865109198,0.52749,0.16023,0.38504
5719.1552,0.22382,2,R37,27,313,0.0394421151729487,0.0093226068769303,0.0119619756775315,5719.155196551726,0.016035935821996774,-4.454076385597952e-05,-1.2000288981832874,5719.18156,5719.12883,5719.1552,0.1599465517241379,0.05128303083838204,-0.33338006455137503,-1.2820777227383178,0.22382,0.06891,0.16912
5719.1552,0.22382,2,R35,27,313,0.0399310561887172,0.0093219028853943,0.0121794910921548,5719.155196551726,0.016035935821996774,-4.454076385597952e-05,-1.2000288981832874,5719.18156,5719.12883,5719.1552,0.1599465517241379,0.05128303083838204,-0.33338006455137503,-1.2820777227383178,0.22382,0.06891,0.16912
5735.09519,0.2305,3,R37,27,313,0.0391606742820958,0.0096631472549191,0.0116314714202858,5735.095186551724,0.01603593582189757,-4.4540374763045165e-05,-1.2000288981813738,5735.12155,5735.06882,5735.09519,0.1641910344827586,0.05322546606820216,-0.3314432879363428,-1.2886964460861172,0.2305,0.07261,0.17527
5739.2478,0.67925,3,R35,27,313,0.0377681238678624,0.0096945853869898,0.0109878848306175,5739.2487375,0.015491285393641502,-0.00013584109057350086,-1.1999751070994193,5739.27416,5739.22331,5739.24874,0.4800067857142856,0.15573016061868927,-0.2626080638523528,-1.3379203528032062,0.67925,0.21324,0.497725
