Material,Space Group,Z_media,Z_media_pon,Z_std,Z_std_pon,Z_minimo,Z_maximo,Electronegativity_media,Electronegativity_media_pon,Electronegativity_std,Electronegativity_std_pon,Electronegativity_minimo,Electronegativity_maximo,IonizationPotential_media,IonizationPotential_media_pon,IonizationPotential_std,IonizationPotential_std_pon,IonizationPotential_minimo,IonizationPotential_maximo,ElectronAffinity_media,ElectronAffinity_media_pon,ElectronAffinity_std,ElectronAffinity_std_pon,ElectronAffinity_minimo,ElectronAffinity_maximo,HOMO_media,HOMO_media_pon,HOMO_std,HOMO_std_pon,HOMO_minimo,HOMO_maximo,LUMO_media,LUMO_media_pon,LUMO_std,LUMO_std_pon,LUMO_minimo,LUMO_maximo,r_s_orbital_media,r_s_orbital_media_pon,r_s_orbital_std,r_s_orbital_std_pon,r_s_orbital_minimo,r_s_orbital_maximo,r_p_orbital_media,r_p_orbital_media_pon,r_p_orbital_std,r_p_orbital_std_pon,r_p_orbital_minimo,r_p_orbital_maximo,r_d_orbital_media,r_d_orbital_media_pon,r_d_orbital_std,r_d_orbital_std_pon,r_d_orbital_minimo,r_d_orbital_maximo,r_atomic_nonbonded_media,r_atomic_nonbonded_media_pon,r_atomic_nonbonded_std,r_atomic_nonbonded_std_pon,r_atomic_nonbonded_minimo,r_atomic_nonbonded_maximo,r_valence_lastorbital_media,r_valence_lastorbital_media_pon,r_valence_lastorbital_std,r_valence_lastorbital_std_pon,r_valence_lastorbital_minimo,r_valence_lastorbital_maximo,r_covalent_media,r_covalent_media_pon,r_covalent_std,r_covalent_std_pon,r_covalent_minimo,r_covalent_maximo,Valence_media,Valence_media_pon,Valence_std,Valence_std_pon,Valence_minimo,Valence_maximo,PeriodicColumn_media,PeriodicColumn_media_pon,PeriodicColumn_std,PeriodicColumn_std_pon,PeriodicColumn_minimo,PeriodicColumn_maximo,PeriodicColumn_upto18_media,PeriodicColumn_upto18_media_pon,PeriodicColumn_upto18_std,PeriodicColumn_upto18_std_pon,PeriodicColumn_upto18_minimo,PeriodicColumn_upto18_maximo,NumberUnfilledOrbitals_media,NumberUnfilledOrbitals_media_pon,NumberUnfilledOrbitals_std,NumberUnfilledOrbitals_std_pon,NumberUnfilledOrbitals_minimo,NumberUnfilledOrbitals_maximo,Polarizability_media,Polarizability_media_pon,Polarizability_std,Polarizability_std_pon,Polarizability_minimo,Polarizability_maximo,target
PbCl2,P-6m2,49.5,38.666666666666664,32.5,10.833333333333336,17.0,82.0,2.745,2.8833333333333333,0.41500000000000004,-0.1383333333333332,2.33,3.16,-10.18345,-11.397933333333334,3.64345,1.2144833333333342,-13.8269,-6.54,-2.19555,-2.6925000000000003,1.49085,0.49695000000000045,-3.6864,-0.7047,-6.04535,-6.895133333333333,2.5493499999999996,0.8497833333333331,-8.5947,-3.496,3.74485,4.137966666666666,1.17935,-0.39311666666666634,2.5655,4.9242,0.8590500000000001,0.7988666666666667,0.18055000000000004,0.06018333333333331,0.6785,1.0396,1.0808,0.9727666666666668,0.3241,0.10803333333333326,0.7567,1.4049,0.95825,1.0884666666666667,0.39065,-0.1302166666666667,0.5676,1.3489,1.23,1.1500000000000001,0.24,0.07999999999999985,0.99,1.47,1.0808,0.9727666666666668,0.3241,0.10803333333333326,0.7567,1.4049,1.24,1.1666666666666667,0.21999999999999997,0.07333333333333325,1.02,1.46,17.5,14.0,10.5,3.5,7.0,28.0,5.5,6.0,1.5,-0.5,4.0,7.0,15.5,16.0,1.5,-0.5,14.0,17.0,2.5,2.0,1.5,0.5,1.0,4.0,31.14,25.616666666666664,16.57,5.523333333333337,14.57,47.71,0
PbI2,P-4m2,67.5,62.666666666666664,14.5,4.833333333333336,53.0,82.0,2.495,2.5500000000000003,0.16500000000000004,-0.05500000000000016,2.33,2.66,-8.8158,-9.574399999999999,2.2758,0.758599999999999,-11.0916,-6.54,-2.0111,-2.4465666666666666,1.3064,0.43546666666666667,-3.3175,-0.7047,-5.28995,-5.887933333333333,1.79395,0.5979833333333329,-7.0839,-3.496,3.39615,3.673033333333333,0.8306499999999999,-0.27688333333333315,2.5655,4.2268,0.9710000000000001,0.9481333333333334,0.06860000000000005,0.022866666666666646,0.9024,1.0396,1.2399,1.1849,0.16500000000000004,0.05499999999999994,1.0749,1.4049,0.48975,0.4638,0.07785,0.02595,0.4119,0.5676,1.4,1.3766666666666667,0.06999999999999995,0.023333333333333317,1.33,1.47,1.2399,1.1849,0.16500000000000004,0.05499999999999994,1.0749,1.4049,1.4249999999999998,1.4133333333333333,0.03500000000000003,0.011666666666666603,1.39,1.46,22.5,20.666666666666668,5.5,1.8333333333333321,17.0,28.0,5.5,6.0,1.5,-0.5,4.0,7.0,15.5,16.0,1.5,-0.5,14.0,17.0,2.5,2.0,1.5,0.5,1.0,4.0,41.155,38.97,6.555,2.1850000000000023,34.6,47.71,0
PbO2,P-6m2,45.0,32.666666666666664,37.0,12.333333333333336,8.0,82.0,2.885,3.0700000000000003,0.5549999999999999,-0.18500000000000028,2.33,3.44,-11.423,-13.050666666666666,4.883000000000001,1.627666666666666,-16.306,-6.54,-1.7609,-2.1129666666666664,1.0562,0.35206666666666653,-2.8171,-0.7047,-6.26325,-7.185666666666666,2.76725,0.9224166666666662,-9.0305,-3.496,3.38695,3.660766666666667,0.82145,-0.2738166666666668,2.5655,4.2084,0.7502,0.6537333333333334,0.28940000000000005,0.09646666666666665,0.4608,1.0396,0.9191,0.7571666666666667,0.4858,0.16193333333333337,0.4333,1.4049,0.8212999999999999,0.9058666666666667,0.2537,-0.08456666666666673,0.5676,1.075,1.1,0.9766666666666666,0.37,0.1233333333333334,0.73,1.47,0.9191,0.7571666666666667,0.4858,0.16193333333333337,0.4333,1.4049,1.06,0.9266666666666667,0.39999999999999997,0.13333333333333325,0.66,1.46,17.0,13.333333333333334,11.0,3.666666666666666,6.0,28.0,5.0,5.333333333333333,1.0,-0.33333333333333304,4.0,6.0,15.0,15.333333333333334,1.0,-0.3333333333333339,14.0,16.0,3.0,2.6666666666666665,1.0,0.3333333333333335,2.0,4.0,26.475,19.396666666666665,21.235,7.078333333333336,5.24,47.71,0
PbS2,P-6m2,49.0,38.0,33.0,11.0,16.0,82.0,2.455,2.4966666666666666,0.125,-0.04166666666666652,2.33,2.58,-9.1324,-9.996533333333334,2.5924,0.8641333333333336,-11.7248,-6.54,-1.6518,-1.9675,0.9471,0.3157,-2.5989,-0.7047,-5.2522,-5.837599999999999,1.7562,0.5853999999999993,-7.0084,-3.496,3.6025,3.948166666666667,1.037,-0.3456666666666668,2.5655,4.6395,0.8934500000000001,0.8447333333333334,0.14615000000000006,0.048716666666666575,0.7473,1.0396,1.1271,1.0345000000000002,0.2778,0.09259999999999985,0.8493,1.4049,0.9804999999999999,1.1181333333333334,0.4129,-0.13763333333333344,0.5676,1.3934,1.245,1.17,0.22499999999999998,0.07500000000000007,1.02,1.47,1.1271,1.0345000000000002,0.2778,0.09259999999999985,0.8493,1.4049,1.255,1.1866666666666668,0.20499999999999996,0.06833333333333325,1.05,1.46,17.0,13.333333333333334,11.0,3.666666666666666,6.0,28.0,5.0,5.333333333333333,1.0,-0.33333333333333304,4.0,6.0,15.0,15.333333333333334,1.0,-0.3333333333333339,14.0,16.0,3.0,2.6666666666666665,1.0,0.3333333333333335,2.0,4.0,33.54,28.816666666666666,14.17,4.7233333333333345,19.37,47.71,0
PbSe2,P-6m2,58.0,50.0,24.0,8.0,34.0,82.0,2.44,2.4766666666666666,0.10999999999999988,-0.036666666666666625,2.33,2.55,-8.66695,-9.375933333333334,2.1269500000000003,0.7089833333333337,-10.7939,-6.54,-1.61955,-1.9245,0.9148500000000002,0.30495000000000005,-2.5344,-0.7047,-5.00325,-5.5056666666666665,1.5072500000000002,0.5024166666666663,-6.5105,-3.496,3.6542,4.0171,1.0886999999999998,-0.3629000000000002,2.5655,4.7429,0.9196500000000001,0.8796666666666667,0.11995000000000006,0.039983333333333315,0.7997,1.0396,1.1813500000000001,1.1068333333333333,0.22355000000000003,0.07451666666666668,0.9578,1.4049,0.40365,0.349,0.16395,0.05465000000000002,0.2397,0.5676,1.315,1.2633333333333334,0.15500000000000003,0.05166666666666653,1.16,1.47,1.1813500000000001,1.1068333333333333,0.22355000000000003,0.07451666666666668,0.9578,1.4049,1.33,1.2866666666666666,0.13,0.043333333333333335,1.2,1.46,22.0,20.0,6.0,2.0,16.0,28.0,5.0,5.333333333333333,1.0,-0.33333333333333304,4.0,6.0,15.0,15.333333333333334,1.0,-0.3333333333333339,14.0,16.0,3.0,2.6666666666666665,1.0,0.3333333333333335,2.0,4.0,36.975,33.39666666666667,10.735000000000001,3.5783333333333314,26.24,47.71,0
PbTe2,P-3m1,67.0,62.0,15.0,5.0,52.0,82.0,2.215,2.1766666666666667,0.11499999999999999,0.03833333333333333,2.1,2.33,-8.118,-8.644,1.5779999999999998,0.5260000000000002,-9.696,-6.54,-1.57595,-1.8663666666666667,0.87125,0.29041666666666666,-2.4472,-0.7047,-4.72385,-5.133133333333333,1.2278499999999999,0.40928333333333344,-5.9517,-3.496,3.2768,3.5139,0.7113,-0.23709999999999987,2.5655,3.9881,0.99465,0.9796666666666667,0.044950000000000045,0.014983333333333348,0.9497,1.0396,1.27705,1.2344333333333333,0.12785000000000002,0.04261666666666675,1.1492,1.4049,0.49845,0.47540000000000004,0.06914999999999999,0.02304999999999996,0.4293,0.5676,1.4100000000000001,1.39,0.05999999999999994,0.02000000000000013,1.35,1.47,1.27705,1.2344333333333333,0.12785000000000002,0.04261666666666675,1.1492,1.4049,1.42,1.4066666666666665,0.040000000000000036,0.01333333333333342,1.38,1.46,22.0,20.0,6.0,2.0,16.0,28.0,5.0,5.333333333333333,1.0,-0.33333333333333304,4.0,6.0,15.0,15.333333333333334,1.0,-0.3333333333333339,14.0,16.0,3.0,2.6666666666666665,1.0,0.3333333333333335,2.0,4.0,42.355000000000004,40.57,5.355,1.7850000000000001,37.0,47.71,1
PdI2,P-6m2,49.5,50.666666666666664,3.5,-1.1666666666666643,46.0,53.0,2.43,2.506666666666667,0.22999999999999998,-0.07666666666666666,2.2,2.66,-10.0308,-10.3844,1.0607999999999995,0.35359999999999925,-11.0916,-8.97,-1.9268,-2.3903666666666665,1.3907,0.46356666666666657,-3.3175,-0.5361,-5.6011500000000005,-6.095400000000001,1.4827499999999998,0.4942500000000005,-7.0839,-4.1184,0.39849999999999985,1.6745999999999999,3.8283,-1.2761,-3.4298,4.2268,1.1621,1.0755333333333332,0.2597,0.08656666666666674,0.9024,1.4218,1.2663,1.2025,0.19140000000000001,0.06380000000000008,1.0749,1.4577,0.4962,0.4681,0.08430000000000001,0.028099999999999986,0.4119,0.5805,1.32,1.3233333333333335,0.010000000000000009,-0.0033333333333334103,1.31,1.33,0.8277,0.9100999999999999,0.24719999999999998,-0.08239999999999992,0.5805,1.0749,1.39,1.39,0.0,0.0,1.39,1.39,13.5,14.666666666666666,3.5,-1.166666666666666,10.0,17.0,8.5,8.0,1.5,0.5,7.0,10.0,13.5,14.666666666666666,3.5,-1.166666666666666,10.0,17.0,0.5,0.6666666666666666,0.5,-0.16666666666666663,0.0,1.0,33.3,33.733333333333334,1.3000000000000007,-0.43333333333333357,32.0,34.6,1
PtBr2,P-6m2,56.5,49.333333333333336,21.5,7.166666666666664,35.0,78.0,2.62,2.733333333333333,0.3400000000000001,-0.11333333333333306,2.28,2.96,-10.8173,-11.379666666666667,1.6871,0.5623666666666667,-12.5044,-9.1302,-2.86465,-3.0814333333333335,0.65035,0.21678333333333333,-3.515,-2.2143,-6.58525,-7.009666666666667,1.27325,0.42441666666666666,-7.8585,-5.312,3.1203,3.8866333333333336,2.299,-0.7663333333333338,0.8213,5.4193,0.86965,0.8302333333333333,0.11825000000000002,0.03941666666666671,0.7514,0.9879,1.17775,1.0796333333333334,0.29435,0.09811666666666652,0.8834,1.4721,0.44939999999999997,0.3756333333333333,0.2213,0.07376666666666666,0.2281,0.6707,1.21,1.1866666666666665,0.07000000000000006,0.023333333333333428,1.14,1.28,0.77705,0.8125,0.10635,-0.03545000000000004,0.6707,0.8834,1.28,1.2533333333333332,0.08000000000000007,0.02666666666666684,1.2,1.36,20.5,19.333333333333332,3.5,1.1666666666666679,17.0,24.0,8.5,8.0,1.5,0.5,7.0,10.0,13.5,14.666666666666666,3.5,-1.166666666666666,10.0,17.0,1.5,1.3333333333333333,0.5,0.16666666666666674,1.0,2.0,32.9,29.2,11.1,3.700000000000001,21.8,44.0,1
RbI2,Pmm2,45.0,47.666666666666664,8.0,-2.6666666666666643,37.0,53.0,1.74,2.046666666666667,0.92,-0.30666666666666687,0.82,2.66,-7.617649999999999,-8.775633333333333,3.47395,1.1579833333333336,-11.0916,-4.1437,-1.9017,-2.3736333333333333,1.4158,0.4719333333333333,-3.3175,-0.4859,-4.6576,-5.466366666666667,2.4263,0.8087666666666666,-7.0839,-2.2313,2.04735,2.7738333333333336,2.17945,-0.7264833333333336,-0.1321,4.2268,1.6083,1.373,0.7059000000000001,0.2353,0.9024,2.3142,1.79595,1.5556,0.72105,0.24034999999999984,1.0749,2.517,1.2042,0.9401,0.7923,0.2641,0.4119,1.9965,1.72,1.5899999999999999,0.3899999999999999,0.13000000000000012,1.33,2.11,1.69455,1.4880000000000002,0.61965,0.2065499999999998,1.0749,2.3142,1.795,1.6600000000000001,0.40500000000000014,0.1349999999999999,1.39,2.2,9.0,11.666666666666666,8.0,-2.666666666666666,1.0,17.0,4.0,5.0,3.0,-1.0,1.0,7.0,9.0,11.666666666666666,8.0,-2.666666666666666,1.0,17.0,1.0,1.0,0.0,0.0,1.0,1.0,176.70000000000002,129.33333333333334,142.10000000000002,47.36666666666666,34.6,318.8,1
ReF2,P-4m2,42.0,31.0,33.0,11.0,9.0,75.0,2.94,3.2866666666666666,1.04,-0.3466666666666667,1.9,3.98,-14.33155,-15.972066666666668,4.92155,1.6405166666666684,-19.2531,-9.41,-2.5705500000000003,-3.0753000000000004,1.51425,0.50475,-4.0848,-1.0563,-8.2438,-9.200533333333334,2.8702000000000005,0.9567333333333341,-11.114,-5.3736,0.7253499999999999,1.0561333333333334,0.9923500000000001,-0.3307833333333333,-0.267,1.7177,0.88025,0.7216333333333335,0.47585000000000005,0.15861666666666657,0.4044,1.3561,0.96445,0.7676333333333334,0.5904499999999999,0.19681666666666658,0.374,1.5549,0.90855,0.9608666666666666,0.15694999999999992,-0.05231666666666668,0.7516,1.0655,1.15,1.0033333333333332,0.44000000000000006,0.14666666666666683,0.71,1.59,0.5628,0.4998666666666667,0.18880000000000002,0.06293333333333334,0.374,0.7516,1.04,0.8833333333333333,0.47000000000000003,0.15666666666666668,0.57,1.51,14.0,11.666666666666666,7.0,2.333333333333334,7.0,21.0,7.0,7.0,0.0,0.0,7.0,7.0,12.0,13.666666666666666,5.0,-1.666666666666666,7.0,17.0,3.0,2.3333333333333335,2.0,0.6666666666666665,1.0,5.0,34.35,24.133333333333336,30.65,10.216666666666661,3.7,65.0,1
ReS2,P-4m2,45.5,35.666666666666664,29.5,9.833333333333336,16.0,75.0,2.24,2.3533333333333335,0.3400000000000001,-0.11333333333333351,1.9,2.58,-10.5674,-10.9532,1.1574,0.3858000000000006,-11.7248,-9.41,-1.8276,-2.0847,0.7713,0.2571000000000002,-2.5989,-1.0563,-6.191,-6.463466666666666,0.8174000000000001,0.2724666666666664,-7.0084,-5.3736,2.18625,3.004,2.45325,-0.81775,-0.267,4.6395,1.0517,0.9502333333333333,0.30440000000000006,0.10146666666666676,0.7473,1.3561,1.2021,1.0845,0.35279999999999995,0.11759999999999998,0.8493,1.5549,1.0725,1.1794666666666667,0.32089999999999996,-0.10696666666666665,0.7516,1.3934,1.3050000000000002,1.21,0.28500000000000003,0.09500000000000008,1.02,1.59,0.8004500000000001,0.8167333333333334,0.048850000000000005,-0.016283333333333372,0.7516,0.8493,1.28,1.2033333333333334,0.22999999999999998,0.07666666666666666,1.05,1.51,13.5,11.0,7.5,2.5,6.0,21.0,6.5,6.333333333333333,0.5,0.16666666666666696,6.0,7.0,11.5,13.0,4.5,-1.5,7.0,16.0,3.5,3.0,1.5,0.5,2.0,5.0,42.185,34.580000000000005,22.815,7.604999999999995,19.37,65.0,1
ReSe2,P-6m2,54.5,47.666666666666664,20.5,6.833333333333336,34.0,75.0,2.2249999999999996,2.3333333333333335,0.32499999999999996,-0.10833333333333361,1.9,2.55,-10.10195,-10.332600000000001,0.6919500000000003,0.2306500000000007,-10.7939,-9.41,-1.79535,-2.0417,0.7390500000000001,0.24634999999999996,-2.5344,-1.0563,-5.94205,-6.1315333333333335,0.5684500000000003,0.18948333333333345,-6.5105,-5.3736,2.2379499999999997,3.0729333333333333,2.5049499999999996,-0.8349833333333334,-0.267,4.7429,1.0779,0.9851666666666666,0.27820000000000006,0.09273333333333339,0.7997,1.3561,1.2563499999999999,1.1568333333333334,0.29855,0.09951666666666659,0.9578,1.5549,0.49565000000000003,0.4103333333333334,0.25595,0.08531666666666664,0.2397,0.7516,1.375,1.3033333333333335,0.21500000000000008,0.07166666666666655,1.16,1.59,0.8547,0.8890666666666668,0.10309999999999997,-0.03436666666666677,0.7516,0.9578,1.355,1.3033333333333335,0.15500000000000003,0.05166666666666653,1.2,1.51,18.5,17.666666666666668,2.5,0.8333333333333321,16.0,21.0,6.5,6.333333333333333,0.5,0.16666666666666696,6.0,7.0,11.5,13.0,4.5,-1.5,7.0,16.0,3.5,3.0,1.5,0.5,2.0,5.0,45.62,39.16,19.38,6.460000000000003,26.24,65.0,1
ReTe2,P-4m2,63.5,59.666666666666664,11.5,3.8333333333333357,52.0,75.0,2.0,2.033333333333333,0.10000000000000009,-0.033333333333333215,1.9,2.1,-9.553,-9.600666666666667,0.1429999999999998,0.04766666666666719,-9.696,-9.41,-1.75175,-1.9835666666666667,0.69545,0.23181666666666667,-2.4472,-1.0563,-5.662649999999999,-5.759,0.28905000000000003,0.0963500000000006,-5.9517,-5.3736,1.8605500000000001,2.569733333333333,2.1275500000000003,-0.709183333333333,-0.267,3.9881,1.1529,1.0851666666666666,0.20320000000000005,0.06773333333333342,0.9497,1.3561,1.35205,1.2844333333333333,0.20284999999999997,0.06761666666666666,1.1492,1.5549,0.59045,0.5367333333333334,0.16115000000000002,0.053716666666666635,0.4293,0.7516,1.4700000000000002,1.43,0.12,0.04000000000000015,1.35,1.59,0.9504,1.0166666666666666,0.19879999999999998,-0.06626666666666658,0.7516,1.1492,1.4449999999999998,1.4233333333333331,0.06500000000000006,0.021666666666666834,1.38,1.51,18.5,17.666666666666668,2.5,0.8333333333333321,16.0,21.0,6.5,6.333333333333333,0.5,0.16666666666666696,6.0,7.0,11.5,13.0,4.5,-1.5,7.0,16.0,3.5,3.0,1.5,0.5,2.0,5.0,51.0,46.333333333333336,14.0,4.666666666666664,37.0,65.0,1
RhCl2,P-4m2,31.0,26.333333333333332,14.0,4.666666666666668,17.0,45.0,2.7199999999999998,2.8666666666666667,0.44000000000000017,-0.14666666666666672,2.28,3.16,-11.06965,-11.988733333333334,2.75725,0.9190833333333339,-13.8269,-8.3124,-2.17715,-2.6802333333333332,1.50925,0.5030833333333333,-3.6864,-0.6679,-6.04965,-6.898,2.54505,0.8483499999999999,-8.5947,-3.5046,0.8041499999999999,2.1774999999999998,4.12005,-1.3733499999999996,-3.3159,4.9242,1.0696,0.9392333333333335,0.39110000000000006,0.13036666666666658,0.6785,1.4607,1.12855,1.0046,0.37185,0.12395000000000006,0.7567,1.5004,0.9809,1.1035666666666666,0.368,-0.12266666666666659,0.6129,1.3489,1.17,1.11,0.18000000000000005,0.05999999999999994,0.99,1.35,0.6848000000000001,0.7087666666666667,0.07190000000000002,-0.023966666666666636,0.6129,0.7567,1.22,1.1533333333333333,0.19999999999999996,0.06666666666666665,1.02,1.42,8.0,7.666666666666667,1.0,0.33333333333333304,7.0,9.0,8.0,7.666666666666667,1.0,0.33333333333333304,7.0,9.0,13.0,14.333333333333334,4.0,-1.333333333333334,9.0,17.0,2.0,1.6666666666666667,1.0,0.33333333333333326,1.0,3.0,36.285,29.046666666666667,21.715,7.238333333333333,14.57,58.0,1
RhH2,P-6m2,23.0,15.666666666666666,22.0,7.333333333333335,1.0,45.0,2.24,2.2266666666666666,0.039999999999999813,0.01333333333333342,2.2,2.28,-10.49785,-11.226333333333335,2.1854499999999994,0.7284833333333349,-12.6833,-8.3124,-1.0976000000000001,-1.2408333333333335,0.4297,0.14323333333333338,-1.5273,-0.6679,-4.99855,-5.496533333333333,1.49395,0.497983333333333,-6.4925,-3.5046,-1.29545,-0.6219666666666667,2.02045,-0.6734833333333333,-3.3159,0.725,0.9236000000000001,0.7445666666666667,0.5371,0.17903333333333335,0.3865,1.4607,,,,,,,,,,,,,0.8600000000000001,0.6966666666666667,0.49000000000000005,0.16333333333333339,0.37,1.35,0.49970000000000003,0.46196666666666664,0.1132,0.03773333333333337,0.3865,0.6129,0.865,0.68,0.5549999999999999,0.18499999999999991,0.31,1.42,5.0,3.6666666666666665,4.0,1.3333333333333337,1.0,9.0,5.0,3.6666666666666665,4.0,1.3333333333333337,1.0,9.0,5.0,3.6666666666666665,4.0,1.3333333333333337,1.0,9.0,2.0,1.6666666666666667,1.0,0.33333333333333326,1.0,3.0,31.25355371185,22.3380716158,26.74644628815,8.915482096049997,4.5071074237,58.0,1
RhS2,P-4m2,30.5,25.666666666666668,14.5,4.833333333333332,16.0,45.0,2.4299999999999997,2.48,0.15000000000000013,-0.050000000000000044,2.28,2.58,-10.0186,-10.587333333333333,1.7062,0.5687333333333333,-11.7248,-8.3124,-1.6334,-1.9552333333333334,0.9654999999999999,0.3218333333333333,-2.5989,-0.6679,-5.2565,-5.840466666666667,1.7519,0.583966666666667,-7.0084,-3.5046,0.6617999999999999,1.9877,3.9777,-1.3259000000000003,-3.3159,4.6395,1.104,0.9851000000000001,0.3567000000000001,0.11889999999999995,0.7473,1.4607,1.17485,1.0663333333333334,0.32554999999999995,0.10851666666666665,0.8493,1.5004,1.00315,1.1332333333333333,0.39025,-0.13008333333333333,0.6129,1.3934,1.185,1.1300000000000001,0.16500000000000004,0.05499999999999994,1.02,1.35,0.7311000000000001,0.7705000000000001,0.11820000000000003,-0.039400000000000046,0.6129,0.8493,1.2349999999999999,1.1733333333333333,0.18499999999999994,0.06166666666666665,1.05,1.42,7.5,7.0,1.5,0.5,6.0,9.0,7.5,7.0,1.5,0.5,6.0,9.0,12.5,13.666666666666666,3.5,-1.166666666666666,9.0,16.0,2.5,2.3333333333333335,0.5,0.16666666666666652,2.0,3.0,38.685,32.24666666666667,19.314999999999998,6.438333333333331,19.37,58.0,1
RhTe2,P-3m1,48.5,49.666666666666664,3.5,-1.1666666666666643,45.0,52.0,2.19,2.16,0.08999999999999986,0.029999999999999805,2.1,2.28,-9.0042,-9.2348,0.6917999999999997,0.23059999999999992,-9.696,-8.3124,-1.55755,-1.8541,0.88965,0.29655,-2.4472,-0.6679,-4.728149999999999,-5.136,1.22355,0.40785000000000027,-5.9517,-3.5046,0.33610000000000007,1.5534333333333334,3.652,-1.2173333333333334,-3.3159,3.9881,1.2052,1.1200333333333334,0.25550000000000006,0.08516666666666661,0.9497,1.4607,1.3248,1.2662666666666667,0.17559999999999998,0.058533333333333326,1.1492,1.5004,0.5211,0.4905,0.09179999999999999,0.030600000000000016,0.4293,0.6129,1.35,1.3500000000000003,0.0,-2.220446049250313e-16,1.35,1.35,0.88105,0.9704333333333333,0.26815,-0.08938333333333326,0.6129,1.1492,1.4,1.3933333333333333,0.020000000000000018,0.006666666666666599,1.38,1.42,12.5,13.666666666666666,3.5,-1.166666666666666,9.0,16.0,7.5,7.0,1.5,0.5,6.0,9.0,12.5,13.666666666666666,3.5,-1.166666666666666,9.0,16.0,2.5,2.3333333333333335,0.5,0.16666666666666652,2.0,3.0,47.5,44.0,10.5,3.5,37.0,58.0,1
RuH2,P-6m2,22.5,15.333333333333334,21.5,7.166666666666665,1.0,44.0,2.2,2.2,0.0,0.0,2.2,2.2,-10.12515,-10.977866666666666,2.5581499999999995,0.8527166666666659,-12.6833,-7.567,-1.29635,-1.3733333333333333,0.2309500000000001,0.07698333333333329,-1.5273,-1.0654,-5.04425,-5.527,1.4482499999999998,0.48275000000000023,-6.4925,-3.596,0.9191,0.8544,0.1941,0.06469999999999992,0.725,1.1132,0.93665,0.7532666666666666,0.5501499999999999,0.18338333333333331,0.3865,1.4868,,,,,,,,,,,,,0.815,0.6666666666666666,0.445,0.14833333333333337,0.37,1.26,0.5169,0.4734333333333334,0.1304,0.043466666666666626,0.3865,0.6473,0.885,0.6933333333333334,0.575,0.19166666666666662,0.31,1.46,4.5,3.3333333333333335,3.5,1.1666666666666663,1.0,8.0,4.5,3.3333333333333335,3.5,1.1666666666666663,1.0,8.0,4.5,3.3333333333333335,3.5,1.1666666666666663,1.0,8.0,2.5,2.0,1.5,0.5,1.0,4.0,34.75355371185,24.671404949133333,30.24644628815,10.082148762716667,4.5071074237,65.0,1
RuO2,P-4m2,26.0,20.0,18.0,6.0,8.0,44.0,2.8200000000000003,3.026666666666667,0.6199999999999999,-0.20666666666666678,2.2,3.44,-11.9365,-13.393,4.3695,1.4565000000000001,-16.306,-7.567,-1.94125,-2.2332,0.87585,0.29195000000000015,-2.8171,-1.0654,-6.31325,-7.219,2.71725,0.9057500000000003,-9.0305,-3.596,2.6608,3.176666666666667,1.5476,-0.5158666666666671,1.1132,4.2084,0.9738,0.8028,0.5129999999999999,0.17099999999999999,0.4608,1.4868,0.99065,0.8048666666666667,0.55735,0.1857833333333333,0.4333,1.548,0.86115,0.9324333333333333,0.21384999999999998,-0.07128333333333337,0.6473,1.075,0.995,0.9066666666666666,0.265,0.08833333333333337,0.73,1.26,0.5403,0.5046333333333334,0.10699999999999998,0.035666666666666624,0.4333,0.6473,1.06,0.9266666666666667,0.39999999999999997,0.13333333333333325,0.66,1.46,7.0,6.666666666666667,1.0,0.33333333333333304,6.0,8.0,7.0,6.666666666666667,1.0,0.33333333333333304,6.0,8.0,12.0,13.333333333333334,4.0,-1.333333333333334,8.0,16.0,3.0,2.6666666666666665,1.0,0.3333333333333335,2.0,4.0,35.12,25.16,29.88,9.96,5.24,65.0,1
RuSe2,P-4m2,39.0,37.333333333333336,5.0,1.6666666666666643,34.0,44.0,2.375,2.433333333333333,0.17499999999999982,-0.058333333333333126,2.2,2.55,-9.18045,-9.718266666666667,1.6134500000000003,0.5378166666666662,-10.7939,-7.567,-1.7999,-2.0447333333333333,0.7345000000000002,0.24483333333333324,-2.5344,-1.0654,-5.05325,-5.539000000000001,1.4572500000000002,0.48575000000000035,-6.5105,-3.596,2.92805,3.533,1.8148499999999999,-0.6049500000000001,1.1132,4.7429,1.1432499999999999,1.0287333333333333,0.34354999999999997,0.11451666666666666,0.7997,1.4868,1.2529,1.1545333333333334,0.29510000000000003,0.0983666666666666,0.9578,1.548,0.4435,0.37556666666666666,0.2038,0.06793333333333333,0.2397,0.6473,1.21,1.1933333333333334,0.050000000000000044,0.016666666666666607,1.16,1.26,0.80255,0.8543,0.15525,-0.05174999999999996,0.6473,0.9578,1.33,1.2866666666666666,0.13,0.043333333333333335,1.2,1.46,12.0,13.333333333333334,4.0,-1.333333333333334,8.0,16.0,7.0,6.666666666666667,1.0,0.33333333333333304,6.0,8.0,12.0,13.333333333333334,4.0,-1.333333333333334,8.0,16.0,3.0,2.6666666666666665,1.0,0.3333333333333335,2.0,4.0,45.62,39.16,19.38,6.460000000000003,26.24,65.0,1
